Latitude,Longitude,Elevation,Slope,Temperature,Radar,Illumination,Hazard_Score,Ice_Probability,CPR,DOP,S1,S2,S3,S4
-86.26605,94.84175,-2689.93,16.807,181.57,0.3807,24.6,52.56,0.6422,1.408,0.1996,1.3807,0.1076,-0.1511,-0.2039
-88.6877,334.65563,-1627.9,6.117,182.29,0.502,121.17,33.15,0.5393,1.3307,0.2324,1.502,0.0896,-0.2021,0.2701
-85.31593,41.46698,-1586.6,15.264,211.97,0.3915,140.86,46.48,0.5418,1.2456,0.1953,1.3915,0.0662,-0.1434,-0.2212
-88.79515,202.99047,-2712.22,11.663,175.75,0.3585,82.12,44.78,0.5796,1.363,0.2196,1.3585,0.1429,-0.062,-0.2544
-89.38621,259.5746,-2414.05,9.833,174.77,0.3999,96.01,43.6,0.6102,1.378,0.2297,1.3999,0.0846,-0.132,-0.2808
-85.84444,21.18547,-1527.08,6.644,179.61,0.4242,142.53,38.99,0.5013,1.2552,0.229,1.4242,-0.0854,0.1734,-0.2627
-89.23358,215.22817,-2826.77,9.248,168.31,0.4437,0.0,41.85,0.655,1.4576,0.2073,1.4437,0.1308,-0.1251,0.2383
-89.10366,293.72444,-1793.31,19.279,176.34,0.4218,160.79,60.89,0.5122,1.1729,0.2075,1.4218,0.0642,0.1015,-0.2695
-87.00309,24.30983,-1685.77,11.951,188.6,0.352,129.95,28.08,0.5179,1.2315,0.2233,1.352,0.0644,-0.1172,-0.2707
-85.62719,184.40747,-2447.51,12.377,155.19,0.4752,3.45,44.42,0.7998,1.7598,0.1152,1.4752,-0.0633,0.0395,-0.1527
-89.01783,93.08058,-3584.49,11.821,171.29,0.6037,0.0,48.73,0.6971,1.5402,0.1906,1.6037,-0.1058,-0.1218,0.2596
-88.44838,238.6528,-2368.24,23.621,170.93,0.4946,93.95,61.13,0.6178,1.3827,0.2227,1.4946,-0.1391,0.0703,-0.2942
-86.11298,42.72385,-1371.22,16.488,178.21,0.4849,90.1,47.07,0.6749,1.5926,0.1686,1.4849,0.1495,0.1145,-0.1648
-85.14087,337.33852,-1799.32,6.971,186.75,0.5084,95.33,30.83,0.7328,1.6304,0.1743,1.5084,-0.0983,-0.0936,0.2251
-87.49629,322.10229,-1829.23,9.251,202.65,0.5633,113.76,46.36,0.6257,1.442,0.2203,1.5633,-0.1482,-0.0952,-0.2959
-89.28051,66.95079,-2110.75,9.951,175.25,0.4256,110.96,33.89,0.4834,1.1894,0.235,1.4256,0.1902,-0.0693,0.2669
-89.93032,116.37572,-3469.81,13.697,168.8,0.6644,0.0,45.45,0.8261,1.7582,0.1217,1.6644,-0.0797,0.1153,-0.1464
-88.85172,211.54859,-2516.4,8.097,167.13,0.4723,23.4,48.84,0.6788,1.5243,0.1839,1.4723,0.1387,-0.1144,0.2024
-89.34089,258.50244,-2766.97,14.156,168.68,0.5368,45.12,52.1,0.7229,1.4475,0.1374,1.5368,-0.0885,-0.0968,-0.1654
-86.61171,159.35617,-3129.83,19.742,164.28,0.555,0.0,65.09,0.7181,1.5687,0.158,1.555,-0.1118,-0.1258,0.1791
-89.39084,56.26488,-1721.86,3.897,194.6,0.2795,144.08,26.02,0.3542,0.9587,0.3224,1.2795,-0.2364,-0.1859,-0.2824
-87.46835,37.49454,-1467.84,4.461,181.08,0.3944,119.87,20.82,0.5003,1.1754,0.2199,1.3944,-0.0614,0.112,0.2788
-86.52869,359.91552,-1838.95,8.217,197.44,0.4469,75.53,37.08,0.6365,1.4086,0.2007,1.4469,-0.1627,-0.131,0.2017
-87.09442,163.92676,-3146.44,10.321,174.33,0.592,8.01,37.31,0.78,1.5702,0.1453,1.592,-0.0923,0.0696,0.2003
-89.00112,314.11143,-2190.74,21.129,172.98,0.4076,88.5,56.27,0.6448,1.3415,0.1775,1.4076,0.1106,0.1061,-0.1973
-85.97938,173.65536,-2558.88,16.672,176.04,0.5328,71.79,52.89,0.6642,1.525,0.1786,1.5328,-0.104,0.0773,0.2412
-86.42296,332.04875,-2118.21,15.754,172.61,0.5161,72.2,53.59,0.6624,1.4829,0.2098,1.5161,-0.0968,0.1804,0.2435
-86.30508,31.59338,-1548.32,8.895,191.56,0.4226,121.32,33.78,0.5579,1.172,0.2214,1.4226,0.0713,0.1272,0.2791
-89.34471,41.04691,-1568.79,8.815,179.88,0.3863,183.94,33.17,0.4322,1.0627,0.2672,1.3863,0.2142,0.1087,-0.2821
-89.38123,334.66759,-1841.51,3.378,168.04,0.4574,70.16,25.29,0.6322,1.4556,0.2171,1.4574,0.1422,0.1442,0.243
-85.36219,341.0975,-1527.06,14.095,188.37,0.4072,184.84,42.11,0.579,1.3123,0.1974,1.4072,0.1526,-0.0656,-0.2226
-88.01211,113.29828,-3465.09,15.417,175.46,0.6078,0.0,56.5,0.792,1.7295,0.1098,1.6078,0.0558,-0.0659,-0.1539
-88.49526,127.85936,-3521.89,19.473,179.86,0.6037,0.0,55.21,0.7808,1.7017,0.1699,1.6037,-0.0848,0.1489,-0.2119
-87.55708,162.88208,-3252.87,11.603,181.04,0.5323,0.0,50.06,0.7711,1.566,0.1405,1.5323,0.072,0.1092,-0.1711
-86.68568,149.8182,-2863.05,11.39,174.24,0.5061,0.0,52.53,0.7362,1.5707,0.1676,1.5061,-0.0738,-0.1215,0.2086
-85.22188,68.41628,-2271.02,12.102,177.66,0.4506,66.6,43.55,0.6026,1.3417,0.1799,1.4506,-0.1042,-0.1013,0.2167
-88.56777,323.41514,-1853.78,15.114,185.83,0.4338,75.77,42.88,0.6116,1.3091,0.1998,1.4338,0.1646,0.1085,-0.2079
-85.37596,91.19074,-2594.94,4.364,162.3,0.6127,11.66,36.56,0.702,1.4506,0.1394,1.6127,0.1237,-0.046,0.1819
-89.8757,253.89807,-2810.93,15.705,160.02,0.5456,38.25,53.45,0.711,1.4974,0.1595,1.5456,0.0981,-0.1085,0.1985
-87.22401,24.17604,-1751.18,10.405,191.54,0.3608,144.36,30.63,0.4332,1.0611,0.2397,1.3608,0.1108,0.1405,0.2728
-86.83012,13.95048,-1204.38,4.431,180.46,0.3377,148.08,20.5,0.4895,1.1973,0.216,1.3377,-0.1285,-0.0584,0.2522
-89.47051,235.34297,-2576.09,6.111,177.31,0.5668,62.68,37.07,0.7041,1.5788,0.1545,1.5668,-0.1077,0.0617,-0.2079
-89.2983,122.04571,-3675.96,12.581,170.96,0.5312,0.0,52.99,0.7799,1.6735,0.089,1.5312,-0.0645,-0.0279,-0.1167
-87.90443,235.96538,-2634.06,19.01,182.22,0.3421,81.89,63.12,0.4687,1.1875,0.2174,1.3421,0.1209,0.0879,0.2506
-85.16884,33.84763,-1664.78,18.757,196.33,0.4615,150.6,50.17,0.5253,1.2271,0.2371,1.4615,-0.073,-0.0698,0.3314
-87.01979,341.9465,-919.81,11.094,206.63,0.3192,239.78,22.61,0.3266,0.9527,0.2959,1.3192,-0.0899,-0.1432,0.3518
-85.33488,269.46521,-2453.44,21.323,180.18,0.286,68.97,67.01,0.5603,1.289,0.188,1.286,-0.1425,0.0944,0.171
-85.9782,315.4562,-2131.52,10.837,180.99,0.4661,116.25,42.81,0.626,1.3796,0.1981,1.4661,0.1448,0.1089,0.227
-87.66309,49.1294,-1519.09,14.942,184.55,0.3635,109.48,34.18,0.4267,1.1775,0.2374,1.3635,-0.1875,0.0905,-0.2478
-86.07618,115.25795,-3584.46,10.876,165.23,0.61,0.0,41.16,0.8839,1.6978,0.1139,1.61,0.0616,-0.0751,-0.1556
-89.91082,132.6039,-3300.91,10.153,168.43,0.5763,0.0,42.77,0.7778,1.5508,0.1332,1.5763,0.0869,0.1104,-0.1561
-89.45428,193.38215,-2142.68,7.68,200.75,0.2335,78.42,39.83,0.4035,1.0648,0.2563,1.2335,0.1039,0.1001,-0.2813
-85.85286,106.87265,-2999.76,6.598,173.13,0.3857,13.34,27.0,0.7592,1.6015,0.14,1.3857,-0.1094,0.0631,0.1474
-86.01591,21.82707,-2007.95,17.31,188.38,0.3494,118.24,46.5,0.5132,1.1493,0.2767,1.3494,0.1176,-0.1557,-0.3183
-88.8368,132.79622,-3535.2,9.853,164.36,0.5697,0.0,48.69,0.7546,1.5546,0.1283,1.5697,0.0961,-0.0591,0.1667
-87.34615,91.63775,-2535.56,7.623,183.3,0.2756,41.14,24.18,0.6152,1.338,0.1954,1.2756,0.0673,-0.0835,0.225
-86.96992,138.93166,-3192.15,6.671,176.08,0.5034,0.0,43.74,0.7566,1.6552,0.1584,1.5034,-0.0576,0.0907,-0.2125
-85.66131,70.90544,-2390.64,10.401,187.87,0.3184,93.85,42.9,0.5563,1.3507,0.1916,1.3184,-0.0662,-0.0896,-0.2267
-86.98446,94.28269,-3096.69,21.251,171.82,0.4565,0.82,57.58,0.6185,1.4715,0.1578,1.4565,0.0947,0.1212,0.1709
-87.93714,225.70284,-2846.47,22.544,178.27,0.7269,0.0,58.05,0.8491,1.679,0.0993,1.7269,0.0922,0.0925,0.1111
-88.12908,139.73538,-3288.4,5.013,180.17,0.5347,0.0,33.21,0.7462,1.5256,0.1615,1.5347,-0.1486,-0.0895,-0.177
-87.87059,124.33802,-3118.1,10.692,172.26,0.5195,0.0,32.68,0.7099,1.4641,0.1518,1.5195,0.1036,0.0874,-0.1866
-86.74034,192.20603,-2430.22,6.308,176.34,0.4907,58.04,33.48,0.5672,1.372,0.2025,1.4907,-0.1248,0.1759,0.2112
-85.66255,277.86979,-2345.73,16.3,184.59,0.5225,59.48,51.09,0.7021,1.5442,0.1795,1.5225,0.1407,-0.1097,0.2071
-87.73052,136.39246,-3725.8,14.768,162.77,0.511,0.0,46.05,0.7065,1.5345,0.1437,1.511,-0.0489,-0.1296,0.1671
-88.7608,211.50702,-2990.04,9.098,170.32,0.5846,48.53,44.87,0.715,1.5555,0.1551,1.5846,0.1287,-0.1242,-0.1686
-88.81669,347.83295,-1594.66,10.646,182.8,0.4297,105.85,38.54,0.5024,1.201,0.1989,1.4297,-0.1432,-0.0869,-0.2299
-86.26993,187.91284,-3018.16,9.934,158.49,0.547,19.38,44.75,0.7162,1.4899,0.1629,1.547,-0.1038,-0.0735,0.2176
-85.91716,327.52713,-1963.78,18.883,197.77,0.3189,169.22,43.62,0.3788,1.0317,0.2758,1.3189,0.0761,-0.0959,-0.3426
-89.47361,285.72214,-2248.76,13.955,175.73,0.4022,107.44,46.59,0.5383,1.252,0.2329,1.4022,-0.0917,0.1706,0.2629
-89.66721,21.13873,-1867.15,14.022,180.27,0.4899,112.34,49.06,0.5581,1.233,0.1873,1.4899,-0.0971,-0.0901,0.2457
-87.02783,154.47559,-3350.8,10.132,168.29,0.5621,0.0,43.16,0.8038,1.7148,0.1229,1.5621,0.1106,0.0903,0.1282
-89.26913,251.39463,-2628.76,11.43,170.31,0.5848,0.0,50.95,0.6849,1.4746,0.1416,1.5848,-0.1022,-0.0933,0.1766
-85.87668,355.21629,-1560.66,20.651,183.7,0.3412,131.59,54.97,0.5068,1.2222,0.2228,1.3412,0.1207,0.1585,0.2227
-88.44833,165.01546,-2723.89,18.531,170.34,0.6748,7.0,59.36,0.8146,1.6971,0.1527,1.6748,-0.1011,-0.1279,0.197
-89.28064,33.40276,-1520.74,3.413,185.32,0.3584,126.34,34.03,0.3835,1.0581,0.2632,1.3584,0.1831,-0.0806,-0.2963
-85.39515,202.3233,-2592.44,10.145,170.29,0.466,30.97,39.26,0.7068,1.542,0.1324,1.466,0.0639,0.0651,-0.1713
-89.17234,45.56297,-2006.6,4.865,175.85,0.439,96.27,27.97,0.5141,1.1784,0.2116,1.439,-0.0724,-0.1242,-0.2684
-88.5764,270.54704,-2787.61,20.547,183.13,0.4263,35.8,54.25,0.6089,1.3904,0.1608,1.4263,-0.108,0.1196,0.1632
-89.23193,182.76372,-2855.02,13.309,153.16,0.5837,0.0,53.59,0.8028,1.7023,0.1011,1.5837,-0.0531,0.0778,-0.1295
-89.42255,260.43529,-2444.95,7.662,172.73,0.4598,35.04,37.5,0.6483,1.4628,0.193,1.4598,0.093,0.1183,0.2382
-89.89426,312.97026,-1925.75,10.928,179.08,0.378,102.63,35.22,0.4766,1.2144,0.209,1.378,0.11,0.1507,0.2194
-89.72302,226.42129,-3130.05,9.518,173.35,0.6806,0.0,52.59,0.8735,1.7668,0.1093,1.6806,-0.0546,0.0687,-0.1613
-89.12679,220.47816,-2841.07,6.643,167.24,0.5793,70.99,43.69,0.747,1.6285,0.1465,1.5793,-0.1316,-0.0514,0.1833
-89.73309,271.64531,-2141.45,11.248,177.6,0.2988,92.82,38.27,0.4439,1.0241,0.2384,1.2988,-0.1669,0.1698,-0.1981
-87.04428,303.2838,-2168.27,15.333,173.53,0.3719,34.77,43.55,0.56,1.29,0.2142,1.3719,0.1752,-0.1206,-0.2026
-86.59643,312.85936,-2427.06,5.182,187.29,0.5213,69.84,41.85,0.6752,1.4665,0.1517,1.5213,-0.1352,-0.1208,0.1428
-88.03185,13.11487,-962.3,7.472,200.17,0.3183,220.14,27.05,0.3295,0.9997,0.3048,1.3183,0.1309,-0.1434,0.3518
-88.41004,200.22851,-2685.09,16.893,164.0,0.5662,27.74,55.36,0.8444,1.7433,0.0989,1.5662,-0.0546,0.0675,0.1284
-87.47737,77.85695,-2435.06,4.229,168.61,0.6545,20.09,35.36,0.765,1.6544,0.1322,1.6545,-0.1048,-0.0727,-0.1776
-85.62498,309.72452,-1995.16,12.003,196.24,0.4576,153.23,32.51,0.5146,1.1353,0.2149,1.4576,-0.0646,-0.114,0.2846
-85.74434,233.42317,-2784.36,12.316,160.39,0.4746,0.0,46.41,0.687,1.4816,0.1802,1.4746,-0.1588,-0.0688,-0.2017
-89.78262,151.28009,-3302.42,21.3,169.37,0.549,0.0,65.34,0.8205,1.6705,0.1319,1.549,0.0418,-0.1015,0.1724
-89.09251,67.71752,-1745.64,9.349,186.36,0.3368,131.44,31.93,0.4174,1.1916,0.2057,1.3368,0.1134,0.0858,-0.2353
-88.81628,122.04851,-3207.22,11.734,166.91,0.6107,0.0,49.77,0.8844,1.7817,0.1044,1.6107,-0.0786,-0.0539,0.1385
-88.75306,253.35997,-2423.15,15.744,205.18,0.5282,108.89,45.52,0.5881,1.3446,0.1652,1.5282,0.1428,-0.0862,0.1894
-87.14384,73.56944,-2247.96,4.587,178.2,0.4817,92.05,24.69,0.5378,1.2668,0.2103,1.4817,0.1426,-0.1162,-0.2516
-87.91869,33.68986,-1927.69,9.656,184.91,0.4895,90.47,45.8,0.6457,1.3536,0.1783,1.4895,-0.1165,-0.1143,-0.2095
-89.75373,319.69035,-1627.7,8.052,185.17,0.5283,170.41,32.27,0.646,1.4074,0.1733,1.5283,-0.0848,0.1253,-0.2174
-88.13193,275.11573,-2705.04,11.178,175.54,0.5776,10.56,47.63,0.7137,1.5621,0.1674,1.5776,0.1152,0.1242,0.2025
-87.38124,71.92618,-2293.54,15.526,186.41,0.4991,75.55,50.4,0.6594,1.4593,0.1902,1.4991,-0.1425,-0.1054,0.2234
-89.49164,105.23216,-3628.73,15.966,165.3,0.5848,0.0,44.99,0.7678,1.5134,0.1235,1.5848,-0.0795,-0.0769,0.1615
-85.83271,349.94526,-2229.92,7.449,175.31,0.5384,46.01,35.26,0.6712,1.4456,0.1556,1.5384,-0.1225,0.0613,-0.1963
-89.74019,254.94642,-2474.35,12.226,169.6,0.4611,54.11,36.64,0.5532,1.3361,0.2112,1.4611,-0.0703,-0.1261,0.2728
-85.37579,219.78792,-2854.36,19.539,164.05,0.4943,25.61,58.01,0.735,1.6055,0.1192,1.4943,-0.0595,-0.0981,-0.1362
-89.50443,110.74625,-3803.43,9.289,178.29,0.5372,0.0,45.56,0.7964,1.7352,0.1197,1.5372,0.1074,0.0707,-0.1316
-85.78213,107.68505,-2830.99,12.779,169.55,0.6002,31.82,47.49,0.8626,1.7309,0.1337,1.6002,0.0705,0.123,-0.1602
-85.48673,14.2285,-1012.04,8.483,172.47,0.2414,174.21,35.55,0.3063,0.9541,0.2657,1.2414,-0.148,-0.0865,0.2818
-85.10215,262.25347,-2220.44,10.864,198.67,0.3246,116.35,30.08,0.5217,1.2325,0.2158,1.3246,-0.1166,0.1414,0.2194
-85.98987,15.54308,-1614.27,2.465,179.59,0.5184,128.01,20.1,0.6297,1.4872,0.174,1.5184,-0.1519,0.1277,0.1746
-86.10261,1.74864,-1517.27,17.226,182.35,0.4302,114.56,49.32,0.5158,1.2254,0.2647,1.4302,-0.1004,0.179,-0.3182
-86.78758,262.61823,-2397.92,7.562,190.94,0.3897,62.48,37.98,0.6168,1.2845,0.1795,1.3897,-0.0798,-0.1161,0.2059
-86.10502,341.59455,-1502.46,15.282,184.15,0.3589,122.27,37.18,0.4556,1.1715,0.2355,1.3589,0.1744,0.0669,0.2599
-89.32724,272.3411,-2549.68,8.544,179.08,0.4211,83.1,42.57,0.5535,1.2635,0.1912,1.4211,-0.1267,-0.135,-0.1988
-87.31966,169.79047,-2889.89,9.01,161.55,0.4783,11.03,50.4,0.6123,1.3609,0.192,1.4783,0.1184,-0.1135,-0.2316
-87.42889,174.97629,-2765.5,18.025,159.28,0.4523,18.9,57.75,0.6954,1.4399,0.169,1.4523,0.0878,-0.1005,-0.2059
-85.71214,157.00911,-2732.31,16.882,174.23,0.3863,44.52,44.44,0.6126,1.4612,0.174,1.3863,-0.0879,0.0532,-0.2183
-87.686,116.87172,-3436.17,13.963,172.9,0.6065,0.0,51.74,0.7922,1.6415,0.1504,1.6065,0.1387,0.0665,-0.1864
-88.07455,187.81712,-2764.29,15.764,172.44,0.4209,0.0,55.35,0.6883,1.58,0.1714,1.4209,0.1141,-0.1375,-0.1655
-86.80218,155.21434,-2713.45,10.442,171.26,0.4826,40.91,41.24,0.661,1.4361,0.1923,1.4826,-0.163,-0.093,-0.2146
-88.66768,215.34044,-2363.66,11.342,173.99,0.4738,30.64,51.45,0.6556,1.4026,0.1705,1.4738,-0.148,-0.0899,0.1822
-89.30116,323.32323,-1805.72,7.277,166.11,0.454,86.43,33.85,0.6023,1.4297,0.2001,1.454,-0.1218,0.0802,0.2517
-87.61061,358.20339,-1241.68,14.298,198.8,0.3247,200.93,46.9,0.3493,0.9552,0.277,1.3247,-0.1629,0.1662,-0.2837
-87.91555,28.34758,-1727.97,7.007,189.16,0.4452,142.96,33.7,0.4154,1.0615,0.2879,1.4452,0.1925,-0.2065,-0.3057
-88.83715,138.48605,-2979.88,19.692,185.79,0.4542,0.0,60.92,0.7503,1.5364,0.1472,1.4542,0.1147,-0.1217,-0.1337
-88.16244,65.05423,-2079.37,9.398,179.25,0.5743,73.49,43.19,0.7029,1.5018,0.1612,1.5743,0.1177,0.1078,0.1973
-88.16804,126.76337,-2648.98,11.895,163.46,0.4043,7.99,54.9,0.7584,1.6348,0.133,1.4043,0.0459,-0.0579,0.1715
-88.36252,103.49029,-3538.06,16.859,169.59,0.6296,0.0,59.78,0.7434,1.5244,0.1369,1.6296,-0.1288,-0.051,-0.175
-88.10268,62.83337,-2332.49,11.459,179.12,0.334,93.93,39.76,0.5943,1.324,0.2027,1.334,0.1256,-0.0829,0.2247
-86.57128,275.06738,-2405.19,9.954,179.33,0.5475,46.86,38.12,0.5022,1.1824,0.2457,1.5475,-0.2083,-0.1701,0.2687
-88.51562,178.66395,-2704.03,11.721,176.08,0.4809,46.88,38.46,0.6737,1.4813,0.1572,1.4809,-0.0861,0.1373,0.1672
-85.25571,330.92841,-1377.32,14.441,175.12,0.4759,121.58,30.34,0.4975,1.2699,0.2334,1.4759,0.1343,0.0798,0.307
-85.41826,11.73328,-1702.25,7.123,170.61,0.4599,109.6,33.34,0.4915,1.1713,0.2366,1.4599,0.1643,-0.1227,0.278
-87.59545,24.11208,-1374.77,9.337,192.81,0.3078,165.67,29.64,0.39,0.9894,0.2746,1.3078,-0.1833,-0.1677,-0.2593
-88.35819,145.17849,-3020.48,12.376,182.5,0.5,11.52,46.03,0.7026,1.6615,0.127,1.5,0.0441,0.0819,0.1662
-87.32283,28.89984,-1455.16,14.406,189.58,0.383,151.56,45.39,0.5554,1.267,0.1927,1.383,0.0967,-0.1228,-0.2158
-85.7572,94.58265,-2965.3,11.746,177.87,0.6436,10.91,46.24,0.8272,1.7141,0.0914,1.6436,0.0763,-0.0579,-0.1158
-86.73706,354.97071,-1339.25,18.959,199.16,0.2919,168.43,55.28,0.3621,0.9615,0.2775,1.2919,0.214,0.11,0.2658
-85.97804,75.22546,-2008.54,10.093,183.91,0.3751,94.24,35.21,0.5404,1.2508,0.1983,1.3751,-0.0558,-0.1072,-0.2444
-87.33639,71.32239,-2195.97,9.956,172.42,0.4895,71.52,34.71,0.5954,1.3566,0.1876,1.4895,-0.0855,0.0985,-0.2472
-86.83541,206.51064,-2634.64,10.917,174.53,0.5126,23.75,38.31,0.7774,1.6898,0.1118,1.5126,0.0653,-0.0818,0.1329
-88.55922,179.27938,-2738.91,5.338,183.79,0.5032,33.07,39.14,0.7049,1.5481,0.1523,1.5032,-0.0662,0.0615,0.2103
-86.32553,208.95779,-2693.7,6.673,179.61,0.5216,42.95,42.55,0.6919,1.5609,0.1423,1.5216,-0.0456,0.0863,0.1932
-88.98798,135.6247,-3245.38,9.993,175.99,0.5489,0.0,42.02,0.8124,1.752,0.139,1.5489,0.0895,-0.1256,0.1501
-86.52601,297.63445,-2246.46,16.896,171.3,0.4488,40.0,47.02,0.6305,1.4192,0.1952,1.4488,0.13,0.1167,-0.2224
-85.6964,49.889,-2022.89,10.731,176.85,0.6327,67.74,48.67,0.7344,1.5938,0.1533,1.6327,-0.0917,-0.0738,0.2209
-89.33949,154.22135,-3383.56,10.421,169.05,0.559,0.0,38.38,0.7854,1.712,0.1269,1.559,0.0689,0.1137,-0.1466
-86.9281,248.31427,-2886.17,18.265,176.53,0.4466,55.53,58.28,0.6137,1.3263,0.1506,1.4466,0.1295,-0.0648,0.1628
-89.52452,312.56512,-1973.07,18.581,192.75,0.4095,107.27,46.97,0.5334,1.3784,0.2095,1.4095,-0.1155,0.1478,-0.2281
-86.37142,133.04578,-3231.85,18.904,151.22,0.6679,0.0,60.34,0.9011,1.8162,0.0784,1.6679,-0.0679,-0.0319,-0.1071
-89.57753,204.38842,-2551.18,7.387,176.7,0.4201,51.61,42.59,0.6368,1.4014,0.1884,1.4201,-0.0843,-0.1447,0.2087
-85.3203,24.89038,-1454.36,7.606,184.42,0.4844,120.46,34.76,0.5979,1.296,0.2091,1.4844,0.1652,-0.0845,-0.2489
-89.31296,61.31487,-2271.08,20.32,173.05,0.4374,112.16,50.59,0.5367,1.1997,0.224,1.4374,0.1705,-0.1152,0.2477
-85.2056,24.88974,-1211.35,10.94,198.43,0.2026,184.46,39.56,0.3499,1.0086,0.3063,1.2026,0.1131,-0.2159,-0.2761
-85.99558,262.03712,-2675.75,10.493,165.75,0.6838,12.34,46.26,0.7936,1.7832,0.1188,1.6838,-0.0925,-0.0864,-0.1549
-87.03159,103.70159,-3247.93,16.242,167.14,0.6147,0.0,72.78,0.7117,1.5104,0.1458,1.6147,0.1113,-0.072,0.1946
-86.08688,260.5483,-2501.15,16.618,189.05,0.4956,34.07,43.85,0.7393,1.6003,0.1694,1.4956,0.0955,-0.0507,0.2291
-86.02443,23.90338,-2043.88,8.069,194.95,0.3601,134.96,23.38,0.5457,1.2841,0.2178,1.3601,-0.1509,0.06,-0.2477
-85.26986,310.51721,-2274.66,12.354,182.9,0.4501,66.47,48.52,0.5607,1.3472,0.2044,1.4501,0.0957,-0.0918,0.2651
-88.73308,300.79087,-1943.7,15.416,186.83,0.3438,110.29,44.69,0.549,1.3893,0.2503,1.3438,0.1324,-0.1381,-0.2766
-87.04962,32.01435,-2087.3,5.187,182.24,0.4975,108.48,33.61,0.5261,1.3179,0.2327,1.4975,0.2077,-0.1373,-0.2438
-89.52475,8.55234,-1257.17,9.862,205.0,0.3556,152.06,27.9,0.4728,1.1446,0.2354,1.3556,0.0866,-0.1815,0.2478
-86.91917,20.26397,-1198.04,4.143,199.67,0.5321,186.01,22.54,0.558,1.3192,0.1966,1.5321,-0.078,0.1523,-0.2478
-89.14354,307.30686,-2192.48,6.221,175.13,0.3982,88.99,34.94,0.5795,1.3586,0.2295,1.3982,-0.0824,-0.1829,-0.2505
-87.17525,84.49326,-2617.85,8.933,158.8,0.5767,0.0,40.68,0.8056,1.688,0.1302,1.5767,-0.123,-0.0831,-0.1418
-87.13785,197.37839,-2413.91,13.842,182.81,0.5598,66.19,46.96,0.6397,1.3687,0.183,1.5598,0.0753,-0.1081,-0.2532
-87.67007,153.44791,-3279.92,11.086,169.55,0.5497,0.0,39.82,0.7818,1.6109,0.1477,1.5497,0.0632,0.0976,-0.1972
-87.38684,286.38919,-2171.49,7.867,169.41,0.4796,86.75,37.27,0.6055,1.4262,0.2117,1.4796,0.1497,0.1093,-0.2526
-86.18038,176.00339,-2911.84,12.427,174.66,0.5702,9.88,55.13,0.6744,1.5416,0.1817,1.5702,-0.1437,-0.0811,-0.2327
-86.00378,180.2379,-2816.82,6.298,171.11,0.5165,26.09,31.3,0.7498,1.5894,0.1627,1.5165,-0.1014,-0.132,-0.1823
-87.53923,356.0731,-1883.81,12.841,193.21,0.3052,151.74,31.39,0.4682,1.1622,0.2498,1.3052,0.1934,-0.154,0.2127
-87.00203,54.04664,-1855.18,16.313,183.42,0.3255,79.1,54.49,0.5217,1.2946,0.2337,1.3255,0.0668,-0.1023,-0.2847
-85.34382,299.05342,-1922.25,10.356,177.32,0.5332,97.51,31.64,0.6637,1.3768,0.1597,1.5332,-0.1098,-0.0927,-0.1983
-89.40133,18.62991,-1617.99,9.303,194.84,0.4091,158.2,36.29,0.4762,1.1397,0.2743,1.4091,-0.1711,0.1121,-0.3279
-89.41448,171.95356,-3153.94,14.383,166.02,0.62,0.0,51.85,0.7604,1.7176,0.1168,1.62,0.0621,-0.0804,0.1596
-89.56145,319.08054,-2230.29,5.336,177.88,0.5109,90.75,29.11,0.7122,1.5545,0.164,1.5109,-0.1387,-0.0851,-0.1869
-86.71068,239.47703,-2618.72,14.434,180.83,0.2752,120.73,49.93,0.4351,1.0397,0.2253,1.2752,0.121,-0.1581,-0.2072
-87.90696,246.67726,-2229.84,26.702,190.98,0.3687,95.44,67.54,0.6831,1.4988,0.1658,1.3687,-0.0677,-0.0933,0.1954
-86.12839,94.79422,-2703.05,11.257,175.71,0.6285,63.62,43.51,0.594,1.4015,0.1866,1.6285,-0.0715,0.1108,-0.2738
-86.64384,150.68692,-3196.57,11.981,180.98,0.598,0.0,37.21,0.7772,1.5163,0.1385,1.598,-0.0537,0.1106,-0.1839
-88.33181,131.96918,-3259.61,16.385,184.27,0.5353,0.0,58.14,0.7118,1.5477,0.1648,1.5353,0.1414,0.1422,0.1543
-85.50817,187.71956,-2680.47,20.065,166.91,0.5084,22.52,53.05,0.6529,1.426,0.1589,1.5084,-0.0719,0.1263,0.1906
-86.18734,166.40205,-2932.02,17.073,150.15,0.5299,28.16,52.39,0.8596,1.6933,0.1071,1.5299,-0.0922,-0.0652,0.1187
-88.64733,117.68341,-3680.05,8.047,178.36,0.6136,0.0,42.11,0.9355,1.9008,0.1098,1.6136,-0.044,0.0607,0.1606
-88.17904,109.97302,-2999.06,15.111,168.79,0.6453,12.19,61.24,0.7346,1.5685,0.124,1.6453,-0.1211,0.0948,0.134
-88.4278,90.30704,-3553.01,25.947,163.07,0.6367,0.0,67.65,0.8286,1.7245,0.1012,1.6367,0.0883,0.0872,0.1096
-89.21194,131.41701,-3219.55,15.722,165.29,0.5266,0.0,46.47,0.7874,1.6424,0.1495,1.5266,0.0563,0.135,0.1752
-89.26108,53.97893,-2077.82,5.202,177.53,0.4713,86.82,38.64,0.7415,1.5354,0.1494,1.4713,0.0515,0.0842,0.1965
