x,y,intensity
52,65,0.5706
53,65,0.5746
54,65,0.604
55,65,0.5856
56,65,0.5399
57,65,0.6261
58,65,0.6163
59,65,0.625
60,65,0.629
61,65,0.5919
62,65,0.5909
63,65,0.6097
64,65,0.5388
65,65,0.5599
66,65,0.5635
67,65,0.5872
68,65,0.5373
69,65,0.5257
70,65,0.5273
71,65,0.5472
72,65,0.5238
73,65,0.4748
74,65,0.4731
75,65,0.5072
76,65,0.5005
77,65,0.4885
78,65,0.466
79,65,0.4963
80,65,0.4765
81,65,0.4684
82,65,0.4627
83,65,0.4932
84,65,0.4085
85,65,0.421
86,65,0.4184
87,65,0.4616
88,65,0.4085
89,65,0.3924
90,65,0.4101
91,65,0.414
92,65,0.445
93,65,0.3966
94,65,0.3869
95,65,0.3804
0,66,0.4897
1,66,0.5705
2,66,0.4987
3,66,0.4989
4,66,0.4749
5,66,0.473
6,66,0.4868
7,66,0.4746
8,66,0.463
9,66,0.4481
10,66,0.4326
11,66,0.4518
12,66,0.4379
13,66,0.4961
14,66,0.4609
15,66,0.4069
16,66,0.3902
17,66,0.4121
18,66,0.3909
19,66,0.4094
20,66,0.3944
21,66,0.4146
22,66,0.4163
23,66,0.4321
24,66,0.4239
25,66,0.406
26,66,0.4729
27,66,0.4523
28,66,0.4281
29,66,0.4225
30,66,0.41
31,66,0.4131
32,66,0.4963
33,66,0.4989
34,66,0.4592
35,66,0.5238
36,66,0.5077
37,66,0.5016
38,66,0.5278
39,66,0.5269
40,66,0.5193
41,66,0.5137
42,66,0.5237
43,66,0.9518
44,66,0.5145
45,66,0.5979
46,66,0.5242
47,66,0.4982
48,66,0.5853
49,66,0.5696
50,66,0.5748
51,66,0.564
52,66,0.5987
53,66,0.6194
54,66,0.5595
55,66,0.5952
56,66,0.6103
57,66,0.5594
58,66,0.6216
59,66,0.6087
60,66,0.5364
61,66,0.6195
62,66,0.5334
63,66,0.5454
64,66,0.583
65,66,0.5898
66,66,0.5572
67,66,0.5306
68,66,0.5366
69,66,0.5277
70,66,0.5586
71,66,0.5154
72,66,0.5019
73,66,0.4709
74,66,0.4911
75,66,0.499
76,66,0.4622
77,66,0.4374
78,66,0.5129
79,66,0.4473
80,66,0.432
81,66,0.5125
82,66,0.4853
83,66,0.4853
84,66,0.4647
85,66,0.4842
86,66,0.4671
87,66,0.4264
88,66,0.4014
89,66,0.3919
90,66,0.4237
91,66,0.393
92,66,0.4006
93,66,0.9954
94,66,0.4651
95,66,0.378
0,67,0.5009
1,67,0.4574
2,67,0.4732
3,67,0.5128
4,67,0.4547
5,67,0.4675
6,67,0.4751
7,67,0.4875
8,67,0.446
9,67,0.4964
10,67,0.4416
11,67,0.4663
12,67,0.4431
13,67,1.0
14,67,0.5049
15,67,0.434
16,67,0.4404
17,67,0.4269
18,67,0.4218
19,67,0.4182
20,67,0.4389
21,67,0.4169
22,67,0.4189
23,67,0.3478
24,67,0.4863
25,67,0.4963
26,67,0.4691
27,67,0.4265
28,67,0.4181
29,67,0.4127
30,67,0.4828
31,67,0.5057
32,67,0.4772
33,67,0.5025
34,67,0.4949
35,67,0.4633
36,67,0.5217
37,67,0.5248
38,67,0.4718
39,67,0.5308
40,67,0.5072
41,67,0.9922
42,67,0.5331
43,67,0.5368
44,67,0.5571
45,67,0.5093
46,67,0.5558
47,67,0.5078
48,67,0.5407
49,67,0.5458
50,67,0.5811
51,67,0.5547
52,67,0.5486
53,67,0.601
54,67,0.5466
55,67,0.5462
56,67,0.5045
57,67,0.5543
58,67,0.5322
59,67,0.552
60,67,0.5655
61,67,0.5241
62,67,0.53
63,67,0.5043
64,67,0.5342
65,67,0.518
66,67,0.6072
67,67,0.5843
68,67,0.5754
69,67,0.4921
70,67,0.5211
71,67,0.4857
72,67,0.5723
73,67,0.537
74,67,0.4755
75,67,0.5131
76,67,0.4525
77,67,0.4878
78,67,0.4817
79,67,0.5042
80,67,0.5069
81,67,0.4732
82,67,0.4615
83,67,0.3669
84,67,0.5069
85,67,0.9803
86,67,0.4561
87,67,0.5177
88,67,0.4114
89,67,0.4455
90,67,0.4579
91,67,0.4742
92,67,0.4403
93,67,0.4748
94,67,0.4267
95,67,0.4556
0,68,0.5124
1,68,0.4936
2,68,0.5023
3,68,0.4627
4,68,0.4765
5,68,0.4434
6,68,0.4654
7,68,0.5096
8,68,0.4851
9,68,0.4789
10,68,0.4191
11,68,0.4743
12,68,0.4607
13,68,0.4768
14,68,0.5006
15,68,0.4455
16,68,0.4473
17,68,0.4835
18,68,0.4375
19,68,0.4581
20,68,0.3958
21,68,0.4469
22,68,0.4962
23,68,0.4682
24,68,0.4865
25,68,0.4899
26,68,0.5036
27,68,0.4549
28,68,0.4961
29,68,0.5379
30,68,0.4726
31,68,0.4368
32,68,0.4618
33,68,0.4971
34,68,0.4366
35,68,0.4672
36,68,0.4838
37,68,0.5007
38,68,0.555
39,68,0.5255
40,68,0.4751
41,68,0.6281
42,68,0.5151
43,68,0.4686
44,68,0.4912
45,68,0.4945
46,68,0.488
47,68,0.5465
48,68,0.4537
49,68,0.5655
50,68,0.5625
51,68,0.5262
52,68,0.5688
53,68,0.5098
54,68,0.5183
55,68,0.5606
56,68,0.5382
57,68,0.5257
58,68,0.5408
59,68,0.5832
60,68,0.5811
61,68,0.5543
62,68,0.5293
63,68,0.5539
64,68,0.5103
65,68,0.569
66,68,0.5599
67,68,1.0
68,68,0.5017
69,68,0.4948
70,68,0.5359
71,68,0.5077
72,68,0.5424
73,68,0.5484
74,68,0.5563
75,68,0.5032
76,68,0.5242
77,68,0.4786
78,68,0.4969
79,68,0.4852
80,68,0.4801
81,68,0.5347
82,68,0.4365
83,68,0.4735
84,68,0.4724
85,68,0.4874
86,68,0.4327
87,68,0.4544
88,68,0.4435
89,68,0.3921
90,68,0.4931
91,68,0.413
92,68,0.4082
93,68,0.4841
94,68,0.4454
95,68,0.4466
0,69,0.9916
1,69,0.5299
2,69,0.4788
3,69,0.5109
4,69,0.4566
5,69,0.4986
6,69,1.0
7,69,0.5267
8,69,0.4362
9,69,0.472
10,69,0.5272
11,69,0.5054
12,69,0.4704
13,69,0.4753
14,69,0.4831
15,69,0.4622
16,69,0.4892
17,69,0.487
18,69,0.4386
19,69,0.4573
20,69,0.4585
21,69,0.4647
22,69,0.481
23,69,0.479
24,69,0.4529
25,69,0.5158
26,69,0.4769
27,69,0.5221
28,69,0.5229
29,69,0.4496
30,69,0.4685
31,69,0.9875
32,69,0.4966
33,69,0.5111
34,69,0.4959
35,69,0.4772
36,69,0.5456
37,69,0.4852
38,69,0.523
39,69,0.5019
40,69,0.5034
41,69,0.5278
42,69,0.5561
43,69,0.5211
44,69,0.4994
45,69,0.5604
46,69,0.5327
47,69,0.5247
48,69,0.552
49,69,0.5323
50,69,0.5977
51,69,0.5251
52,69,0.5605
53,69,0.5401
54,69,0.5406
55,69,0.5169
56,69,0.5173
57,69,0.5429
58,69,0.5018
59,69,0.5102
60,69,0.5273
61,69,0.5633
62,69,0.5276
63,69,0.526
64,69,0.491
65,69,0.5722
66,69,0.553
67,69,0.5547
68,69,0.4726
69,69,0.5248
70,69,0.484
71,69,0.5332
72,69,0.5175
73,69,0.5211
74,69,0.4818
75,69,0.4697
76,69,0.4794
77,69,0.5055
78,69,0.4867
79,69,0.4993
80,69,0.4588
81,69,0.4872
82,69,0.5272
83,69,0.4934
84,69,0.4934
85,69,0.492
86,69,0.463
87,69,0.5259
88,69,0.4864
89,69,0.4799
90,69,0.4943
91,69,0.5012
92,69,0.4351
93,69,0.4738
94,69,0.539
95,69,0.5217
0,70,0.4968
1,70,0.5209
2,70,0.4883
3,70,1.0
4,70,0.4825
5,70,0.4811
6,70,0.4768
7,70,0.5442
8,70,0.4785
9,70,0.5265
10,70,0.4786
11,70,0.4745
12,70,0.5021
13,70,0.4509
14,70,0.5094
15,70,0.4851
16,70,0.4724
17,70,0.4657
18,70,0.5477
19,70,0.4875
20,70,0.4863
21,70,0.5149
22,70,0.4637
23,70,0.5233
24,70,0.4885
25,70,0.4485
26,70,0.4746
27,70,0.4583
28,70,0.4942
29,70,0.4686
30,70,0.4661
31,70,0.5027
32,70,0.4961
33,70,0.5319
34,70,0.5315
35,70,0.4993
36,70,0.5134
37,70,0.4571
38,70,0.5212
39,70,0.5136
40,70,0.5308
41,70,0.4939
42,70,0.4951
43,70,0.4961
44,70,0.5488
45,70,0.515
46,70,0.4624
47,70,0.5273
48,70,0.4947
49,70,0.5418
50,70,0.5259
51,70,0.5474
52,70,0.5418
53,70,0.5391
54,70,0.5452
55,70,0.5358
56,70,0.4906
57,70,0.4771
58,70,0.4864
59,70,0.5331
60,70,0.4443
61,70,0.5102
62,70,0.5023
63,70,0.5465
64,70,0.5058
65,70,0.4977
66,70,0.5475
67,70,0.5046
68,70,0.499
69,70,0.4911
70,70,0.5135
71,70,0.4942
72,70,0.4934
73,70,0.5458
74,70,0.5028
75,70,0.4869
76,70,0.4696
77,70,0.5044
78,70,0.4807
79,70,0.4856
80,70,0.4702
81,70,0.5008
82,70,0.4549
83,70,0.5056
84,70,0.4761
85,70,0.5133
86,70,0.5057
87,70,0.4937
88,70,0.5155
89,70,0.5364
90,70,0.5273
91,70,0.4497
92,70,0.9818
93,70,0.4741
94,70,0.5077
95,70,0.4729
0,71,0.4832
1,71,0.4784
2,71,0.5098
3,71,1.0
4,71,0.4654
5,71,0.4867
6,71,0.4457
7,71,0.4311
8,71,0.5178
9,71,0.513
10,71,0.509
11,71,0.5518
12,71,0.4541
13,71,0.4422
14,71,0.4711
15,71,0.9364
16,71,0.4867
17,71,0.5227
18,71,0.5141
19,71,0.5361
20,71,0.5163
21,71,0.493
22,71,0.4893
23,71,0.518
24,71,0.4589
25,71,0.4092
26,71,0.516
27,71,0.5111
28,71,0.5509
29,71,0.5244
30,71,0.5124
31,71,0.4934
32,71,0.4781
33,71,0.4936
34,71,0.5302
35,71,0.5151
36,71,0.5288
37,71,0.5035
38,71,0.4729
39,71,0.5343
40,71,0.5311
41,71,1.0
42,71,0.5148
43,71,0.5128
44,71,0.4833
45,71,0.4892
46,71,0.4694
47,71,0.4884
48,71,0.527
49,71,0.521
50,71,0.5123
51,71,0.5241
52,71,0.4842
53,71,0.4598
54,71,0.4902
55,71,0.4925
56,71,0.515
57,71,0.5101
58,71,0.5251
59,71,0.4344
60,71,0.471
61,71,0.4924
62,71,0.5097
63,71,0.5583
64,71,0.4664
65,71,0.4747
66,71,0.4836
67,71,0.4743
68,71,0.4703
69,71,0.4987
70,71,0.5272
71,71,0.5017
72,71,0.4727
73,71,0.4931
74,71,0.4682
75,71,0.5293
76,71,0.5444
77,71,0.4528
78,71,0.508
79,71,0.4782
80,71,0.5038
81,71,0.4998
82,71,0.4625
83,71,0.5394
84,71,0.4989
85,71,0.4897
86,71,0.5075
87,71,0.4782
88,71,0.499
89,71,0.4496
90,71,0.4342
91,71,0.4759
92,71,0.4892
93,71,0.4525
94,71,0.4903
95,71,0.4892
0,72,0.4982
1,72,0.5202
2,72,0.555
3,72,0.5183
4,72,0.4776
5,72,0.5288
6,72,0.5525
7,72,0.4784
8,72,0.4816
9,72,0.4723
10,72,0.4993
11,72,0.5286
12,72,0.5629
13,72,0.5461
14,72,0.5317
15,72,0.5221
16,72,0.533
17,72,0.5351
18,72,0.5609
19,72,0.5212
20,72,0.5296
21,72,0.5093
22,72,0.5245
23,72,0.5129
24,72,0.4842
25,72,0.5453
26,72,0.5628
27,72,0.5159
28,72,0.5258
29,72,0.5404
30,72,0.5088
31,72,0.5173
32,72,0.5035
33,72,0.4919
34,72,0.5223
35,72,0.5203
36,72,0.5308
37,72,0.5012
38,72,0.964
39,72,0.5309
40,72,0.4738
41,72,0.4715
42,72,0.4764
43,72,0.4383
44,72,0.4825
45,72,0.5061
46,72,0.473
47,72,0.5248
48,72,0.5217
49,72,0.509
50,72,0.4233
51,72,0.5234
52,72,0.4726
53,72,0.5294
54,72,0.4605
55,72,0.4741
56,72,0.4808
57,72,0.4502
58,72,0.4297
59,72,0.4067
60,72,0.5676
61,72,0.4296
62,72,0.4307
63,72,0.4984
64,72,0.4395
65,72,0.435
66,72,0.3983
67,72,0.4947
68,72,0.4553
69,72,0.5082
70,72,0.4882
71,72,0.4947
72,72,0.4803
73,72,0.4874
74,72,0.4706
75,72,0.4753
76,72,0.4682
77,72,0.5483
78,72,0.4928
79,72,0.4385
80,72,0.5159
81,72,0.4857
82,72,0.5101
83,72,0.5049
84,72,1.0
85,72,0.5042
86,72,0.5414
87,72,0.5393
88,72,0.478
89,72,0.5254
90,72,0.4978
91,72,0.4848
92,72,0.4854
93,72,0.5464
94,72,0.6012
95,72,0.4977
0,73,0.5065
1,73,0.5125
2,73,0.4905
3,73,0.5517
4,73,0.5785
5,73,0.4976
6,73,0.5704
7,73,0.5048
8,73,0.4946
9,73,0.522
10,73,0.5545
11,73,0.5274
12,73,0.5545
13,73,0.5407
14,73,0.5759
15,73,0.5524
16,73,0.5833
17,73,0.5122
18,73,0.5322
19,73,0.5384
20,73,0.5126
21,73,0.5076
22,73,0.5486
23,73,0.5561
24,73,0.5383
25,73,0.5653
26,73,0.4987
27,73,0.5182
28,73,0.4924
29,73,0.5297
30,73,0.5376
31,73,0.5606
32,73,0.4822
33,73,0.5258
34,73,0.5547
35,73,0.4785
36,73,0.4683
37,73,0.458
38,73,0.5178
39,73,0.4741
40,73,0.507
41,73,0.4831
42,73,0.5406
43,73,0.5072
44,73,0.4566
45,73,0.469
46,73,0.4991
47,73,0.4411
48,73,0.5064
49,73,0.4614
50,73,0.4914
51,73,0.4597
52,73,0.4486
53,73,0.4426
54,73,0.5144
55,73,0.453
56,73,0.554
57,73,0.4662
58,73,0.4363
59,73,0.9524
60,73,0.5001
61,73,0.4584
62,73,0.4902
63,73,0.5367
64,73,0.4888
65,73,0.4808
66,73,0.5097
67,73,0.4994
68,73,0.4399
69,73,0.5205
70,73,0.4819
71,73,0.5325
72,73,0.5045
73,73,0.5281
74,73,0.4888
75,73,0.4532
76,73,0.5188
77,73,0.5344
78,73,0.4916
79,73,0.5053
80,73,0.4479
81,73,0.5126
82,73,0.4826
83,73,0.5383
84,73,0.5353
85,73,0.528
86,73,0.5694
87,73,0.5388
88,73,0.5391
89,73,0.5444
90,73,0.5186
91,73,0.5668
92,73,0.5103
93,73,0.5509
94,73,0.575
95,73,0.5075
0,74,0.9597
1,74,0.4732
2,74,0.5636
3,74,0.4953
4,74,0.4819
5,74,0.5332
6,74,0.4446
7,74,0.5015
8,74,0.5763
9,74,0.5087
10,74,0.5327
11,74,0.5523
12,74,0.5549
13,74,0.5324
14,74,0.5668
15,74,0.5954
16,74,0.5214
17,74,0.5396
18,74,0.5515
19,74,0.5758
20,74,0.5555
21,74,0.5501
22,74,0.5064
23,74,0.5176
24,74,0.5556
25,74,0.5323
26,74,0.5351
27,74,0.5408
28,74,0.6099
29,74,0.5214
30,74,0.5744
31,74,0.5684
32,74,0.5492
33,74,0.4955
34,74,0.5207
35,74,0.5005
36,74,0.5682
37,74,0.5155
38,74,0.4922
39,74,0.5476
40,74,0.479
41,74,0.5017
42,74,0.5019
43,74,0.487
44,74,0.4693
45,74,0.4938
46,74,0.4462
47,74,0.4951
48,74,0.4501
49,74,0.4958
50,74,0.4846
51,74,0.4674
52,74,0.4464
53,74,0.4807
54,74,0.4636
55,74,0.3492
56,74,0.4207
57,74,0.4503
58,74,0.454
59,74,0.4676
60,74,0.4939
61,74,0.4665
62,74,0.3882
63,74,0.4589
64,74,0.4919
65,74,0.4616
66,74,0.4674
67,74,0.4499
68,74,0.4968
69,74,0.4616
70,74,0.494
71,74,0.4932
72,74,0.4863
73,74,0.5036
74,74,0.4997
75,74,0.5365
76,74,0.523
77,74,0.5385
78,74,0.9771
79,74,0.4914
80,74,0.5224
81,74,0.5471
82,74,0.5446
83,74,0.5099
84,74,0.5594
85,74,0.5205
86,74,0.5626
87,74,0.5537
88,74,0.5408
89,74,0.5336
90,74,0.5554
91,74,0.5553
92,74,0.5224
93,74,0.5726
94,74,0.5895
95,74,0.5805
0,75,0.5095
1,75,0.4924
2,75,0.5156
3,75,0.5136
4,75,0.5269
5,75,0.5568
6,75,0.5308
7,75,0.4839
8,75,0.5678
9,75,0.5603
10,75,0.557
11,75,0.521
12,75,0.5347
13,75,0.5412
14,75,0.5477
15,75,0.5526
16,75,0.5335
17,75,0.6346
18,75,0.6158
19,75,0.5792
20,75,0.5696
21,75,0.6246
22,75,0.6172
23,75,0.5445
24,75,0.5719
25,75,0.5563
26,75,0.5506
27,75,0.5502
28,75,0.5487
29,75,0.5533
30,75,0.5489
31,75,0.5807
32,75,0.5082
33,75,0.5561
34,75,0.4893
35,75,0.5229
36,75,0.5413
37,75,0.5212
38,75,0.4887
39,75,0.5009
40,75,0.5361
41,75,0.463
42,75,0.4921
43,75,0.4986
44,75,0.4528
45,75,0.5115
46,75,0.517
47,75,0.4832
48,75,0.4792
49,75,0.3908
50,75,0.3998
51,75,0.434
52,75,0.4144
53,75,0.4509
54,75,0.3453
55,75,0.4483
56,75,0.4239
57,75,0.4129
58,75,0.4868
59,75,0.4213
60,75,0.3835
61,75,0.4476
62,75,0.4477
63,75,0.4339
64,75,1.0
65,75,0.4523
66,75,0.4804
67,75,0.464
68,75,0.4971
69,75,0.454
70,75,0.4373
71,75,0.4976
72,75,0.4892
73,75,0.5098
74,75,0.4733
75,75,0.5121
76,75,0.4557
77,75,0.495
78,75,0.4941
79,75,0.5358
80,75,0.512
81,75,0.4907
82,75,0.52
83,75,0.5599
84,75,0.5505
85,75,0.5285
86,75,0.58
87,75,0.6053
88,75,0.5888
89,75,0.495
90,75,0.5736
91,75,0.5641
92,75,0.5086
93,75,0.5318
94,75,0.5949
95,75,0.5763
0,76,0.5024
1,76,0.4877
2,76,0.5469
3,76,0.4846
4,76,0.5017
5,76,0.9905
6,76,0.4958
7,76,0.5213
8,76,0.5855
9,76,0.5338
10,76,0.5876
11,76,0.5879
12,76,0.5679
13,76,0.5341
14,76,0.5816
15,76,0.519
16,76,0.5684
17,76,0.593
18,76,0.6126
19,76,0.5822
20,76,0.5681
21,76,0.5647
22,76,0.5697
23,76,0.6003
24,76,0.5894
25,76,0.5749
26,76,0.5907
27,76,0.5675
28,76,0.5227
29,76,0.5242
30,76,0.57
31,76,0.5047
32,76,0.5282
33,76,0.5297
34,76,0.4953
35,76,0.4693
36,76,0.477
37,76,0.4508
38,76,0.5162
39,76,0.5025
40,76,0.4607
41,76,0.4354
42,76,1.0
43,76,0.4761
44,76,0.4379
45,76,0.486
46,76,0.4488
47,76,0.4489
48,76,0.4031
49,76,0.3844
50,76,0.3788
51,76,0.4849
52,76,0.3946
53,76,0.419
54,76,0.429
55,76,0.4134
56,76,0.4087
57,76,0.408
58,76,0.4283
59,76,0.3839
60,76,0.4036
61,76,0.3501
62,76,0.3662
63,76,0.3866
64,76,0.4551
65,76,0.4257
66,76,0.4597
67,76,0.4557
68,76,0.4577
69,76,0.4276
70,76,0.4645
71,76,0.4766
72,76,0.5418
73,76,0.4724
74,76,0.5119
75,76,0.9963
76,76,0.4833
77,76,0.5376
78,76,0.5754
79,76,0.5335
80,76,0.512
81,76,0.5531
82,76,0.5537
83,76,0.6178
84,76,0.5792
85,76,0.5342
86,76,0.6053
87,76,0.5946
88,76,0.6033
89,76,0.5919
90,76,0.6116
91,76,0.5968
92,76,0.5776
93,76,0.5903
94,76,0.9965
95,76,0.5968
0,77,0.5024
1,77,0.4991
2,77,0.5115
3,77,0.5252
4,77,0.48
5,77,0.5721
6,77,0.5594
7,77,0.5379
8,77,0.5809
9,77,0.5544
10,77,0.5604
11,77,0.5923
12,77,0.6289
13,77,0.5987
14,77,0.5707
15,77,0.5864
16,77,0.6248
17,77,0.6131
18,77,0.6307
19,77,0.614
20,77,0.6248
21,77,0.6609
22,77,0.5581
23,77,0.6683
24,77,0.621
25,77,0.6678
26,77,0.5551
27,77,0.591
28,77,0.5786
29,77,0.5942
30,77,0.5752
31,77,0.5648
32,77,0.5701
33,77,0.5358
34,77,0.5155
35,77,0.5364
36,77,0.4989
37,77,0.5022
38,77,0.4542
39,77,0.4906
40,77,0.4527
41,77,0.4713
42,77,0.4316
43,77,0.4557
44,77,0.4758
45,77,0.4237
46,77,0.4068
47,77,0.452
48,77,0.4501
49,77,0.4301
50,77,0.3987
51,77,0.3897
52,77,0.3952
53,77,0.4005
54,77,0.3484
55,77,0.3692
56,77,0.4355
57,77,0.4041
58,77,0.4354
59,77,0.4304
60,77,0.3927
61,77,0.3959
62,77,0.4372
63,77,0.435
64,77,0.4465
65,77,0.4217
66,77,0.4322
67,77,0.4265
68,77,0.4393
69,77,0.4275
70,77,0.4533
71,77,0.4586
72,77,0.4577
73,77,0.5035
74,77,0.4458
75,77,0.5067
76,77,0.4775
77,77,0.4882
78,77,0.4991
79,77,0.5443
80,77,0.4705
81,77,0.551
82,77,0.5548
83,77,0.5314
84,77,0.5726
85,77,0.5369
86,77,0.5776
87,77,0.5466
88,77,0.6501
89,77,0.6184
90,77,0.6032
91,77,0.5698
92,77,0.5921
93,77,0.5946
94,77,0.6094
95,77,0.6139
0,78,0.5067
1,78,0.52
2,78,0.5143
3,78,0.5393
4,78,0.5192
5,78,0.5155
6,78,0.6116
7,78,0.577
8,78,0.6266
9,78,0.5716
10,78,0.659
11,78,0.5953
12,78,0.6329
13,78,0.6045
14,78,0.6126
15,78,0.6077
16,78,0.5991
17,78,0.6451
18,78,0.6166
19,78,0.642
20,78,0.6437
21,78,0.6577
22,78,0.6258
23,78,0.5649
24,78,0.5969
25,78,0.6013
26,78,0.5973
27,78,0.6307
28,78,0.6188
29,78,0.5733
30,78,0.643
31,78,0.5516
32,78,0.5455
33,78,0.5119
34,78,0.4888
35,78,0.4907
36,78,0.5469
37,78,0.5291
38,78,0.4706
39,78,0.4903
40,78,0.5019
41,78,0.4072
42,78,0.5121
43,78,0.4815
44,78,0.4656
45,78,0.4691
46,78,0.364
47,78,0.4115
48,78,0.4491
49,78,0.4051
50,78,0.4222
51,78,0.4386
52,78,0.4123
53,78,0.3802
54,78,0.4028
55,78,0.3337
56,78,0.3977
57,78,0.4054
58,78,0.3883
59,78,0.4202
60,78,0.396
61,78,0.3952
62,78,0.4497
63,78,0.3707
64,78,0.4465
65,78,0.4501
66,78,0.4427
67,78,0.4124
68,78,0.4426
69,78,0.4163
70,78,0.4322
71,78,0.462
72,78,0.4408
73,78,0.4697
74,78,0.4533
75,78,0.5157
76,78,0.5549
77,78,0.5815
78,78,0.4942
79,78,0.5089
80,78,0.5423
81,78,0.5774
82,78,0.5585
83,78,0.6017
84,78,0.5963
85,78,0.5344
86,78,0.5956
87,78,0.5627
88,78,0.5881
89,78,0.5972
90,78,0.6355
91,78,0.6154
92,78,0.6045
93,78,0.6828
94,78,0.5937
95,78,0.6289
0,79,0.5234
1,79,0.5194
2,79,0.4982
3,79,0.5074
4,79,0.565
5,79,0.5879
6,79,0.5648
7,79,0.5363
8,79,0.585
9,79,1.0
10,79,0.5705
11,79,0.5982
12,79,0.6158
13,79,0.6522
14,79,0.6084
15,79,0.6427
16,79,0.6729
17,79,0.5889
18,79,0.5952
19,79,0.6321
20,79,0.6637
21,79,0.6428
22,79,0.6625
23,79,0.576
24,79,0.6333
25,79,0.5326
26,79,0.652
27,79,0.6414
28,79,0.5886
29,79,0.5213
30,79,0.5758
31,79,0.6065
32,79,0.5759
33,79,0.609
34,79,0.5343
35,79,0.5936
36,79,0.4612
37,79,0.4882
38,79,0.4611
39,79,1.0
40,79,0.4419
41,79,0.4977
42,79,0.4777
43,79,0.4524
44,79,0.4339
45,79,0.3965
46,79,0.4373
47,79,0.3958
48,79,0.4265
49,79,0.4416
50,79,0.3813
51,79,0.4249
52,79,0.3865
53,79,0.3951
54,79,0.3348
55,79,0.352
56,79,0.3507
57,79,0.4119
58,79,0.3619
59,79,0.3931
60,79,0.3746
61,79,0.3697
62,79,0.3407
63,79,0.3328
64,79,0.3859
65,79,0.3944
66,79,0.3838
67,79,0.4226
68,79,0.4859
69,79,0.481
70,79,0.4453
71,79,0.4564
72,79,0.4843
73,79,0.4831
74,79,0.5058
75,79,0.5057
76,79,0.5112
77,79,0.4997
78,79,0.5406
79,79,0.4725
80,79,0.5586
81,79,0.4986
82,79,0.5782
83,79,0.5499
84,79,0.6262
85,79,0.5985
86,79,0.6032
87,79,0.6219
88,79,0.5896
89,79,0.6543
90,79,0.6456
91,79,0.6117
92,79,0.5989
93,79,0.6197
94,79,0.6283
95,79,0.5988
0,80,0.4863
1,80,0.4944
2,80,0.5181
3,80,0.5302
4,80,0.5622
5,80,0.5598
6,80,0.5818
7,80,0.5876
8,80,0.5841
9,80,0.6197
10,80,0.5253
11,80,0.6047
12,80,0.6053
13,80,0.6321
14,80,0.6147
15,80,0.6545
16,80,0.6631
17,80,0.6022
18,80,0.6518
19,80,0.607
20,80,0.6592
21,80,0.6291
22,80,0.6163
23,80,0.5855
24,80,0.6295
25,80,0.592
26,80,0.5759
27,80,0.6188
28,80,1.0
29,80,0.6083
30,80,0.5441
31,80,0.5729
32,80,0.5869
33,80,0.5514
34,80,0.5539
35,80,0.5193
36,80,0.509
37,80,0.4887
38,80,0.5147
39,80,0.5045
40,80,0.4556
41,80,0.4831
42,80,0.4062
43,80,0.4327
44,80,0.3865
45,80,0.3829
46,80,0.3663
47,80,0.3785
48,80,0.4085
49,80,0.38
50,80,0.3582
51,80,0.3646
52,80,0.3032
53,80,0.378
54,80,0.2904
55,80,0.3345
56,80,0.3523
57,80,0.368
58,80,0.3628
59,80,0.3561
60,80,0.4042
61,80,0.4249
62,80,0.3695
63,80,0.3721
64,80,0.3769
65,80,0.3708
66,80,0.4087
67,80,0.4445
68,80,0.3412
69,80,0.421
70,80,0.4814
71,80,0.4597
72,80,0.4718
73,80,0.4231
74,80,0.5042
75,80,0.5254
76,80,0.5133
77,80,0.4997
78,80,0.5446
79,80,0.5119
80,80,0.5193
81,80,0.5895
82,80,0.6089
83,80,0.5638
84,80,0.5606
85,80,0.578
86,80,0.6184
87,80,0.5848
88,80,0.6647
89,80,0.6178
90,80,0.6474
91,80,0.6179
92,80,0.6604
93,80,0.6646
94,80,0.5951
95,80,0.6248
0,81,0.4953
1,81,0.4975
2,81,0.5525
3,81,0.5213
4,81,0.5734
5,81,0.5788
6,81,0.5728
7,81,0.6101
8,81,0.552
9,81,0.6063
10,81,0.5942
11,81,0.6227
12,81,0.6194
13,81,0.642
14,81,0.6462
15,81,0.6547
16,81,0.6596
17,81,0.674
18,81,0.6205
19,81,0.6739
20,81,0.6126
21,81,0.5723
22,81,0.7124
23,81,0.6211
24,81,0.6308
25,81,0.5824
26,81,0.6177
27,81,0.6297
28,81,0.622
29,81,0.569
30,81,0.5817
31,81,0.5951
32,81,0.5797
33,81,0.5644
34,81,0.571
35,81,0.5321
36,81,0.5642
37,81,0.5004
38,81,0.5169
39,81,0.5047
40,81,0.4206
41,81,0.4701
42,81,0.4251
43,81,0.4019
44,81,0.4077
45,81,0.4142
46,81,0.3518
47,81,0.3898
48,81,0.3734
49,81,0.4028
50,81,0.3454
51,81,0.3937
52,81,0.3642
53,81,0.3472
54,81,0.3831
55,81,0.4003
56,81,0.3352
57,81,0.3192
58,81,0.3554
59,81,0.3019
60,81,0.3088
61,81,0.3913
62,81,0.3746
63,81,0.338
64,81,0.465
65,81,0.3376
66,81,0.4066
67,81,0.3739
68,81,0.4617
69,81,0.4034
70,81,0.4225
71,81,0.3889
72,81,0.5181
73,81,0.45
74,81,0.496
75,81,0.4949
76,81,0.4914
77,81,0.4543
78,81,0.5273
79,81,0.5388
80,81,0.5689
81,81,0.6358
82,81,0.6023
83,81,0.6197
84,81,0.5951
85,81,0.5744
86,81,0.6143
